ontology	disorder_name	disease_term_id	source_file	term_id	term_label	score	direct_score	propagated_score	specificity	is_direct	best_source_term_id	best_source_term_label	best_source_path_score	best_source_path	best_path_hops	best_path_is_a_hops	best_path_develops_from_hops	best_path_part_of_hops	supporting_source_term_ids	supporting_source_term_labels	supporting_source_node_names
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000107	autonomic neuron	0.250000	0.250000	0.250000	0.689976	true	CL:0000107	autonomic neuron	1.000000	self	0	0	0	0	CL:0000107	autonomic neuron	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0002573	Schwann cell	0.250000	0.250000	0.250000	0.689976	true	CL:0002573	Schwann cell	1.000000	self	0	0	0	0	CL:0002573	Schwann cell	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000513	cardiac muscle myoblast	0.194866	0.000000	0.400000	0.487166	false	CL:0000746	cardiac muscle cell	0.400000	develops_from	1	0	1	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000187	muscle cell	0.178591	0.000000	0.490000	0.364472	false	CL:0000746	cardiac muscle cell	0.490000	is_a > is_a	2	2	0	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0010021	cardiac myoblast	0.136406	0.000000	0.280000	0.487166	false	CL:0000746	cardiac muscle cell	0.280000	develops_from > is_a	2	1	1	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000183	contractile cell	0.115729	0.000000	0.343000	0.337403	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:2000032	peripheral nervous system neuron	0.110801	0.000000	0.175000	0.633150	false	CL:0000107	autonomic neuron	0.700000	is_a	1	1	0	0	CL:0000107	autonomic neuron	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000393	electrically responsive cell	0.084937	0.000000	0.399338	0.212693	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000107|CL:0000746	autonomic neuron|cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction|Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000056	myoblast	0.070301	0.000000	0.196000	0.358678	false	CL:0000746	cardiac muscle cell	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000125	glial cell	0.062275	0.000000	0.175000	0.355858	false	CL:0002573	Schwann cell	0.700000	is_a	1	1	0	0	CL:0002573	Schwann cell	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000211	electrically active cell	0.060769	0.000000	0.285713	0.212693	false	CL:0000746	cardiac muscle cell	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000107|CL:0000746	autonomic neuron|cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction|Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000680	muscle precursor cell	0.049211	0.000000	0.137200	0.358678	false	CL:0000746	cardiac muscle cell	0.137200	develops_from > is_a > is_a > is_a	4	3	1	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000095	neuron associated cell	0.043253	0.000000	0.122500	0.353087	false	CL:0002573	Schwann cell	0.490000	is_a > is_a	2	2	0	0	CL:0002573	Schwann cell	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0002319	neural cell	0.037462	0.000000	0.164147	0.228220	false	CL:0002573	Schwann cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000107|CL:0002573	Schwann cell|autonomic neuron	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000540	neuron	0.033419	0.000000	0.122500	0.272804	false	CL:0000107	autonomic neuron	0.490000	is_a > is_a	2	2	0	0	CL:0000107	autonomic neuron	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000404	electrically signaling cell	0.023393	0.000000	0.085750	0.272804	false	CL:0000107	autonomic neuron	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000107	autonomic neuron	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000255	eukaryotic cell	0.018023	0.000000	0.549388	0.032805	false	CL:0000746	cardiac muscle cell	0.490000	is_a > is_a	2	2	0	0	CL:0000107|CL:0000746|CL:0002573	Schwann cell|autonomic neuron|cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction|Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000000	cell	0.012879	0.000000	0.397051	0.032438	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000107|CL:0000746|CL:0002573	Schwann cell|autonomic neuron|cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction|Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000133	neurectodermal cell	0.011823	0.000000	0.049000	0.241287	false	CL:0002573	Schwann cell	0.196000	is_a > is_a > develops_from	3	2	1	0	CL:0002573	Schwann cell	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000222	mesodermal cell	0.010671	0.000000	0.054880	0.194435	false	CL:0000746	cardiac muscle cell	0.054880	develops_from > is_a > is_a > is_a > develops_from	5	3	2	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0011026	progenitor cell	0.008264	0.000000	0.096040	0.086045	false	CL:0000746	cardiac muscle cell	0.096040	develops_from > is_a > is_a > is_a > is_a	5	4	1	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000221	ectodermal cell	0.007066	0.000000	0.034300	0.206008	false	CL:0002573	Schwann cell	0.137200	is_a > is_a > develops_from > is_a	4	3	1	0	CL:0002573	Schwann cell	Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0002321	embryonic cell (metazoa)	0.006324	0.000000	0.061504	0.102831	false	CL:0000746	cardiac muscle cell	0.038416	develops_from > is_a > is_a > is_a > develops_from > is_a	6	4	2	0	CL:0000746|CL:0002573	Schwann cell|cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction|Peripheral Nerve Degeneration
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0011115	precursor cell	0.004333	0.000000	0.067228	0.064449	false	CL:0000746	cardiac muscle cell	0.067228	develops_from > is_a > is_a > is_a > is_a > is_a	6	5	1	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	ATTR_Amyloidosis	MONDO:0007100	ATTR_Amyloidosis.yaml	CL:0000034	stem cell	0.002476	0.000000	0.038416	0.064449	false	CL:0000746	cardiac muscle cell	0.038416	develops_from > is_a > is_a > is_a > is_a > develops_from	6	4	2	0	CL:0000746	cardiac muscle cell	Calcium Homeostasis Disruption|Oxidative Stress and Mitochondrial Dysfunction
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000138	chondrocyte	1.000000	1.000000	1.000000	0.447836	true	CL:0000138	chondrocyte	1.000000	self	0	0	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:1000217	growth plate cartilage chondrocyte	1.000000	1.000000	1.000000	0.649936	true	CL:1000217	growth plate cartilage chondrocyte	1.000000	self	0	0	0	0	CL:1000217	growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000153	glycosaminoglycan secreting cell	0.379317	0.000000	0.847000	0.447836	false	CL:0000138	chondrocyte	0.700000	is_a	1	1	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000667	collagen secreting cell	0.379317	0.000000	0.847000	0.447836	false	CL:0000138	chondrocyte	0.700000	is_a	1	1	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0007001	skeletogenic cell	0.379317	0.000000	0.847000	0.447836	false	CL:0000138	chondrocyte	0.700000	is_a	1	1	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000447	carbohydrate secreting cell	0.297780	0.000000	0.664930	0.447836	false	CL:0000138	chondrocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000327	extracellular matrix secreting cell	0.288286	0.000000	0.664930	0.433559	false	CL:0000138	chondrocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000058	chondroblast	0.254371	0.000000	0.568000	0.447836	false	CL:0000138	chondrocyte	0.400000	develops_from	1	0	1	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000499	stromal cell	0.155243	0.000000	0.500746	0.310024	false	CL:0000138	chondrocyte	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000151	secretory cell	0.127951	0.000000	0.500746	0.255521	false	CL:0000138	chondrocyte	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0007009	prechondroblast	0.113786	0.000000	0.254080	0.447836	false	CL:0000138	chondrocyte	0.160000	develops_from > develops_from	2	0	2	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0002320	connective tissue cell	0.048554	0.000000	0.421120	0.115298	false	CL:0000138	chondrocyte	0.280000	develops_from > is_a	2	1	1	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0011026	progenitor cell	0.036235	0.000000	0.421120	0.086045	false	CL:0000138	chondrocyte	0.280000	develops_from > is_a	2	1	1	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000134	mesenchymal stem cell	0.028498	0.000000	0.220063	0.129498	false	CL:0000138	chondrocyte	0.137200	is_a > is_a > is_a > develops_from	4	3	1	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000000	cell	0.021569	0.000000	0.664930	0.032438	false	CL:0000138	chondrocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0011115	precursor cell	0.019741	0.000000	0.306309	0.064449	false	CL:0000138	chondrocyte	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000048	multi fate stem cell	0.012856	0.000000	0.156811	0.081985	false	CL:0000138	chondrocyte	0.096040	is_a > is_a > is_a > develops_from > is_a	5	4	1	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000034	stem cell	0.011705	0.000000	0.181619	0.064449	false	CL:0000138	chondrocyte	0.112000	develops_from > is_a > develops_from	3	1	2	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondrogenesis Type II	MONDO:0008702	Achondrogenesis_Type_II.yaml	CL:0000255	eukaryotic cell	0.010048	0.000000	0.306309	0.032805	false	CL:0000138	chondrocyte	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0000138|CL:1000217	chondrocyte|growth plate cartilage chondrocyte	Type II Collagen Structural Defect
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000744	columnar chondrocyte	1.000000	1.000000	1.000000	1.000000	true	CL:0000744	columnar chondrocyte	1.000000	self	0	0	0	0	CL:0000744	columnar chondrocyte	Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000743	hypertrophic chondrocyte	0.500000	0.500000	0.500000	1.000000	true	CL:0000743	hypertrophic chondrocyte	1.000000	self	0	0	0	0	CL:0000743	hypertrophic chondrocyte	FGFR3 gain-of-function signaling
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:1000217	growth plate cartilage chondrocyte	0.500000	0.500000	0.500000	0.649936	true	CL:1000217	growth plate cartilage chondrocyte	1.000000	self	0	0	0	0	CL:1000217	growth plate cartilage chondrocyte	FGFR3 gain-of-function signaling
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000138	chondrocyte	0.391073	0.000000	0.873250	0.447836	false	CL:0000744	columnar chondrocyte	0.700000	is_a	1	1	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000153	glycosaminoglycan secreting cell	0.317644	0.000000	0.709287	0.447836	false	CL:0000744	columnar chondrocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000667	collagen secreting cell	0.317644	0.000000	0.709287	0.447836	false	CL:0000744	columnar chondrocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0007001	skeletogenic cell	0.317644	0.000000	0.709287	0.447836	false	CL:0000744	columnar chondrocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000447	carbohydrate secreting cell	0.245874	0.000000	0.549027	0.447836	false	CL:0000744	columnar chondrocyte	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000327	extracellular matrix secreting cell	0.238036	0.000000	0.549027	0.433559	false	CL:0000744	columnar chondrocyte	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000058	chondroblast	0.209358	0.000000	0.467488	0.447836	false	CL:0000744	columnar chondrocyte	0.280000	is_a > develops_from	2	1	1	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000499	stromal cell	0.127606	0.000000	0.411600	0.310024	false	CL:0000744	columnar chondrocyte	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000151	secretory cell	0.105173	0.000000	0.411600	0.255521	false	CL:0000744	columnar chondrocyte	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0007009	prechondroblast	0.093451	0.000000	0.208671	0.447836	false	CL:0000744	columnar chondrocyte	0.112000	is_a > develops_from > develops_from	3	1	2	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0001035	bone cell	0.078575	0.000000	0.350000	0.224500	false	CL:0000743	hypertrophic chondrocyte	0.700000	is_a	1	1	0	0	CL:0000743	hypertrophic chondrocyte	FGFR3 gain-of-function signaling
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0002320	connective tissue cell	0.039877	0.000000	0.345862	0.115298	false	CL:0000744	columnar chondrocyte	0.196000	is_a > develops_from > is_a	3	2	1	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0011026	progenitor cell	0.029760	0.000000	0.345862	0.086045	false	CL:0000744	columnar chondrocyte	0.196000	is_a > develops_from > is_a	3	2	1	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000134	mesenchymal stem cell	0.023410	0.000000	0.180772	0.129498	false	CL:0000744	columnar chondrocyte	0.096040	is_a > is_a > is_a > is_a > develops_from	5	4	1	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
cell	Achondroplasia	MONDO:0007037	Achondroplasia.yaml	CL:0000000	cell	0.017809	0.000000	0.549027	0.032438	false	CL:0000744	columnar chondrocyte	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000743|CL:0000744|CL:1000217	columnar chondrocyte|growth plate cartilage chondrocyte|hypertrophic chondrocyte	FGFR3 gain-of-function signaling|Impaired growth plate cartilage development
